Time,Symbol,Side,Entry,Exit,Qty,PnL,Reason
2026-04-22 09:42:57.983738,UNITDSPR__PYR1,SELL,1356.782,1367.0,10,-102.18,SL HIT
2026-04-22 09:56:09.983134,UNITDSPR,SELL,1363.6,1375.0,10,-114.0,SL HIT
2026-04-22 10:25:58.246188,CGPOWER,BUY,811.1,823.25,10,121.5,TARGET HIT
2026-04-22 10:25:58.246188,CGPOWER__PYR1,BUY,813.5333,823.25,10,97.17,TARGET HIT
2026-04-22 10:25:58.247703,CGPOWER__PYR2,BUY,815.9666,823.25,10,72.83,TARGET HIT
2026-04-22 10:29:23.497429,ADANIGREEN__PYR1,BUY,1177.6223,1177.6,10,-0.22,SL HIT
2026-04-22 10:29:23.501429,MAZDOCK__PYR1,BUY,2706.8964,2706.9,10,0.04,SL HIT
2026-04-22 10:29:28.531922,VOLTAS__PYR2,BUY,1486.868,1486.5,10,-3.68,SL HIT
2026-04-22 10:29:29.542207,HDFCLIFE,SELL,607.5,607.9,10,-4.0,SL HIT
2026-04-22 10:29:29.546714,JSWENERGY__PYR2,BUY,553.6521,553.3,10,-3.52,SL HIT
2026-04-22 10:29:32.570160,ICICIPRULI__PYR1,SELL,539.8755,540.05,10,-1.74,SL HIT
2026-04-22 10:29:39.022879,SIEMENS,BUY,3785.0,3841.8,10,568.0,TARGET HIT
2026-04-22 10:29:39.023896,SIEMENS__PYR1,BUY,3796.355,3841.8,10,454.45,TARGET HIT
2026-04-22 10:29:39.023896,SIEMENS__PYR2,BUY,3807.71,3841.8,10,340.9,TARGET HIT
2026-04-22 10:29:59.546157,HINDUNILVR,BUY,2356.0,2356.0,10,0.0,SL HIT
2026-04-22 10:30:05.276664,BHARATFORG,BUY,1918.0,1917.7,10,-3.0,SL HIT
2026-04-22 10:31:03.062176,MAZDOCK,BUY,2698.8,2698.8,10,0.0,SL HIT
2026-04-22 10:32:13.549566,CUMMINSIND__PYR2,BUY,5169.5322,5169.5,10,-0.32,SL HIT
2026-04-22 10:32:25.522661,LODHA__PYR1,BUY,886.5517,886.55,10,-0.02,SL HIT
2026-04-22 10:36:34.819806,KEI,BUY,4885.5,4885.5,10,0.0,SL HIT
2026-04-22 10:39:57.763987,ICICIPRULI,SELL,541.5,541.5,10,0.0,SL HIT
2026-04-22 10:40:44.781005,CUMMINSIND__PYR1,BUY,5154.1161,5154.1,10,-0.16,SL HIT
2026-04-22 10:42:16.016521,HDFCBANK__PYR1,SELL,805.2535,805.25,10,0.04,SL HIT
2026-04-22 10:51:52.767616,ADANIGREEN,BUY,1174.1,1174.1,10,0.0,SL HIT
2026-04-22 12:17:47.807954,JSWENERGY,BUY,550.35,558.6,10,82.5,TARGET HIT
2026-04-22 12:17:47.807954,JSWENERGY__PYR1,BUY,552.001,558.6,10,65.99,TARGET HIT
2026-04-22 12:20:32.880687,FORTIS,BUY,929.0,929.0,10,0.0,SL HIT
2026-04-22 12:20:32.880687,FORTIS__PYR1,BUY,931.787,929.0,10,-27.87,SL HIT
2026-04-22 13:03:26.567074,LODHA,BUY,883.9,883.9,10,0.0,SL HIT
2026-04-22 13:03:26.568357,LODHA__PYR2,BUY,889.2034,883.9,10,-53.03,SL HIT
2026-04-22 13:50:10.844082,CUMMINSIND,BUY,5138.7,5215.8,10,771.0,TARGET HIT
2026-04-22 14:45:42.151337,VOLTAS,BUY,1478.0,1500.2,10,222.0,TARGET HIT
2026-04-22 14:45:42.152431,VOLTAS__PYR1,BUY,1482.434,1500.2,10,177.66,TARGET HIT
