Time,Symbol,Side,Entry,Exit,Qty,PnL,Reason
2026-02-28 14:11:13.616736,FLUOROCHEM,SELL,2927.8,2959.2,10,-332.79999999999745,SL HIT
2026-02-28 14:11:25.133816,COROMANDEL,SELL,2196.0,2217.4,10,-259.60000000000036,SL HIT
2026-02-28 14:11:25.135160,HAVELLS,SELL,1261.2,1274.9,10,-166.099999999999,SL HIT
2026-02-28 14:11:34.914910,ATGL,SELL,514.0,518.95,10,-91.39999999999986,SL HIT
2026-02-28 18:16:48.401760,GESHIP,BUY,1234.0,1234.0,10,-101.70000000000073,SL HIT
2026-02-28 18:16:52.534623,AETHER,BUY,1050.0,1062.1,10,27.899999999999636,SL HIT
2026-02-28 18:18:35.801147,AJANTPHARM,BUY,2825.0,2837.8,10,106.30000000000109,SL HIT
2026-02-28 18:21:42.271679,AIAENG,BUY,4046.4,4030.8,10,-242.30000000000018,SL HIT
2026-02-28 18:28:43.448243,BDL,SELL,1304.1,1308.9,10,-105.19999999999982,SL HIT
2026-02-28 18:29:33.854668,EMAMILTD,SELL,477.55,477.0,10,-63.899999999999864,SL HIT
2026-02-28 18:29:48.068129,DCMSHRIRAM,SELL,1155.2,1148.5,10,18.80000000000109,SL HIT
2026-02-28 18:31:15.642473,GOCOLORS,SELL,386.7,388.2,10,-59.30000000000007,SL HIT
2026-02-28 18:31:49.405519,GNFC,SELL,464.0,467.05,10,-63.19999999999993,SL HIT
2026-02-28 18:33:14.276888,GALAXYSURF,SELL,1830.2,1839.9,10,-131.49999999999864,SL HIT
2026-02-28 18:35:21.706711,GESHIP,BUY,1254.8,1248.9,10,-102.69999999999982,SL HIT
2026-02-28 18:35:43.482682,HAPPSTMNDS,SELL,392.55,394.6,10,-59.599999999999795,SL HIT
2026-02-28 18:35:45.209213,POLICYBZR,SELL,1418.5,1424.1,10,-110.89999999999918,SL HIT
2026-02-28 18:36:46.722667,BALKRISIND,BUY,2693.8,2693.8,10,-174.70000000000255,SL HIT
2026-02-28 18:38:15.856836,HDFCLIFE,SELL,714.8,718.6,10,-75.7000000000005,SL HIT
2026-02-28 18:38:28.426575,ASIANPAINT,SELL,2416.7,2430.5,10,-160.80000000000382,SL HIT
2026-02-28 18:38:43.509378,APLAPOLLO,BUY,2191.9,2181.1,10,-149.60000000000036,SL HIT
2026-02-28 18:39:15.363102,ALKYLAMINE,SELL,1564.4,1553.6,10,39.600000000000364,SL HIT
2026-02-28 18:39:38.025381,EIDPARRY,SELL,899.35,894.85,10,5.500000000000682,SL HIT
2026-02-28 18:41:31.063682,ASTRAL,BUY,1517.8,1517.8,10,-115.89999999999918,SL HIT
2026-02-28 18:41:41.156974,EIDPARRY,SELL,884.0,888.75,10,-84.19999999999959,SL HIT
2026-02-28 18:42:09.600516,AGI,SELL,588.5,589.45,10,-69.40000000000055,SL HIT
2026-02-28 18:42:17.151369,DCMSHRIRAM,SELL,1141.1,1151.0,10,-97.10000000000036,SL HIT
2026-02-28 18:43:01.624180,CIPLA,SELL,1320.7,1327.2,10,-105.99999999999909,SL HIT
2026-02-28 18:43:02.474374,GALAXYSURF,SELL,1812.1,1821.0,10,-130.60000000000173,SL HIT
2026-02-28 18:43:54.677564,GODREJIND,SELL,986.55,986.55,10,-89.30000000000064,SL HIT
2026-02-28 18:44:13.273184,FORTIS,SELL,849.35,853.55,10,-82.5,SL HIT
2026-02-28 18:46:06.936117,BIOCON,SELL,363.45,365.25,10,-58.19999999999993,SL HIT
2026-02-28 18:46:29.675379,ALKYLAMINE,SELL,1537.6,1546.7,10,-116.90000000000055,SL HIT
2026-02-28 18:49:22.575732,LICHSGFIN,SELL,500.3,502.7,10,-65.0,SL HIT
2026-02-28 18:50:27.012276,OBEROIRLTY,SELL,1433.0,1440.7,10,-111.60000000000082,SL HIT
2026-02-28 18:50:29.537488,CUMMINSIND,SELL,3978.9,4004.3,10,-238.89999999999873,SL HIT
2026-02-28 18:50:42.871630,GRASIM,SELL,2715.4,2729.4,10,-175.79999999999927,SL HIT
2026-02-28 18:50:48.766539,DRREDDY,SELL,1168.7,1174.6,10,-98.39999999999918,SL HIT
2026-02-28 18:50:50.453408,PHOENIXLTD,SELL,1628.0,1620.3,10,49.500000000000455,SL HIT
2026-02-28 19:28:32.143433,PNBHOUSING,SELL,794.35,794.35,10,-79.70000000000027,SL HIT
2026-02-28 19:28:51.383279,APOLLOHOSP,SELL,6884.5,6915.0,10,-384.2000000000007,SL HIT
2026-02-28 19:28:51.484719,TRENT,SELL,3686.9,3711.9,10,-224.29999999999836,SL HIT
2026-02-28 19:28:51.487289,LICHSGFIN,SELL,500.3,502.7,10,-65.0,SL HIT
2026-02-28 19:29:59.096239,OBEROIRLTY,SELL,1433.0,1440.7,10,-111.60000000000082,SL HIT
2026-02-28 19:30:01.655573,CUMMINSIND,SELL,3978.9,4004.3,10,-238.89999999999873,SL HIT
2026-02-28 19:30:13.141941,INOXWIND,SELL,103.43,101.85,10,-24.199999999999875,SL HIT
2026-02-28 19:30:15.944534,ITC,SELL,299.7,298.15,10,-23.29999999999984,SL HIT
2026-02-28 19:30:15.945535,IRFC,SELL,111.94,112.73,10,-45.60000000000002,SL HIT
2026-02-28 19:30:15.947538,GRASIM,SELL,2715.4,2729.4,10,-175.79999999999927,SL HIT
2026-02-28 19:30:22.187446,DRREDDY,SELL,1168.7,1174.6,10,-98.39999999999918,SL HIT
2026-02-28 19:30:23.928392,PHOENIXLTD,SELL,1628.0,1620.3,10,49.500000000000455,SL HIT
2026-02-28 19:30:47.536311,SHREECEM,SELL,26150.0,26285.0,10,-1347.5,SL HIT
2026-02-28 19:31:57.945812,VOLTAS,SELL,1282.6,1289.2,10,-104.10000000000082,SL HIT
2026-02-28 19:32:07.396481,IRCTC,SELL,599.7,602.45,10,-70.0,SL HIT
2026-02-28 19:33:07.269092,HAVELLS,SELL,1262.7,1269.4,10,-103.09999999999945,SL HIT
2026-02-28 19:33:21.269769,AUROPHARMA,SELL,1163.0,1168.9,10,-98.09999999999945,SL HIT
2026-02-28 19:33:27.431118,PIDILITIND,SELL,1410.0,1417.3,10,-110.49999999999955,SL HIT
2026-02-28 19:35:45.772408,PFC,BUY,391.4,389.7,10,-59.599999999999795,SL HIT
2026-02-28 19:42:40.455710,MAZDOCK,SELL,2466.1,2477.0,10,-163.29999999999927,SL HIT
2026-02-28 19:42:49.192365,ICICIGI,SELL,1941.2,1951.2,10,-137.10000000000036,SL HIT
2026-02-28 19:43:20.542110,BHARTIARTL,BUY,2121.8,2113.5,10,-146.10000000000127,SL HIT
2026-02-28 19:43:29.261974,GODREJCP,BUY,1236.2,1230.6,10,-101.80000000000064,SL HIT
2026-02-28 19:44:16.277123,CGPOWER,SELL,638.3,640.8,10,-71.90000000000055,SL HIT
2026-02-28 19:46:30.188913,DELHIVERY,SELL,399.25,400.85,10,-60.0,SL HIT
2026-02-28 19:49:24.304744,KAYNES,SELL,3908.0,3927.1,10,-235.39999999999964,SL HIT
2026-02-28 19:49:36.511831,PNBHOUSING,BUY,999.9,991.9,10,-90.0,SL HIT
2026-02-28 19:49:40.841159,INDUSTOWER,BUY,439.85,442.35,10,-17.200000000000273,SL HIT
2026-02-28 19:50:41.761115,AUBANK,BUY,1007.35,1007.35,10,-90.40000000000077,SL HIT
2026-02-28 19:52:08.780933,BHARATFORG,BUY,1481.8,1474.9,10,-114.09999999999854,SL HIT
2026-02-28 19:52:08.781933,ADANIENSOL,BUY,1062.0,1056.6,10,-93.09999999999945,SL HIT
2026-02-28 19:56:53.496335,TVSMOTOR,BUY,3898.7,3881.0,10,-234.89999999999782,SL HIT
2026-02-28 19:56:57.011968,HINDPETRO,BUY,502.65,502.65,10,-65.09999999999991,SL HIT
2026-02-28 19:57:02.265799,VOLTAS,BUY,1448.8,1487.4,10,322.2000000000003,TARGET HIT
2026-02-28 19:58:40.519326,GRASIM,BUY,2882.8,2868.2,10,-184.1000000000031,SL HIT
2026-02-28 19:58:43.150064,SBIN,BUY,1011.8,1006.25,10,-90.59999999999945,SL HIT
2026-02-28 19:58:57.092682,360ONE,BUY,1213.8,1207.7,10,-100.69999999999936,SL HIT
2026-02-28 19:58:59.734276,BHARATFORG,BUY,1489.0,1482.8,10,-114.40000000000055,SL HIT
2026-02-28 19:59:58.857626,TATACONSUM,BUY,1185.7,1179.8,10,-99.30000000000064,SL HIT
2026-02-28 20:00:38.781508,JUBLFOOD,SELL,547.75,537.6,10,96.90000000000055,TARGET HIT
2026-02-28 20:02:51.217282,BHARATFORG,BUY,1500.0,1500.0,10,-115.0,SL HIT
2026-02-28 20:02:59.984354,AUROPHARMA,BUY,1223.5,1217.1,10,-101.19999999999891,SL HIT
2026-02-28 20:03:33.249324,VOLTAS,BUY,1495.5,1488.4,10,-114.80000000000018,SL HIT
2026-02-28 20:03:37.610087,TCS,BUY,3247.5,3230.6,10,-202.39999999999782,SL HIT
2026-02-28 20:04:23.010894,INDIANB,BUY,868.2,863.6,10,-83.40000000000032,SL HIT
2026-02-28 20:04:33.432437,INDUSINDBK,BUY,910.7,915.65,10,7.999999999999545,SL HIT
2026-02-28 20:04:34.349597,MAZDOCK,SELL,2490.9,2502.1,10,-164.49999999999818,SL HIT
2026-02-28 20:04:36.088056,LAURUSLABS,BUY,1113.9,1107.6,10,-95.70000000000164,SL HIT
2026-02-28 20:04:53.529771,CAMS,SELL,745.85,749.85,10,-77.30000000000018,SL HIT
2026-02-28 20:04:57.933751,LUPIN,BUY,2113.9,2103.7,10,-145.70000000000164,SL HIT
2026-02-28 20:06:18.896057,TECHM,BUY,1610.5,1602.4,10,-120.49999999999955,SL HIT
2026-02-28 20:10:37.683897,MAZDOCK,SELL,2473.0,2486.4,10,-163.60000000000127,SL HIT
2026-02-28 20:11:17.176956,MFSL,BUY,1747.8,1735.8,10,-127.40000000000009,SL HIT
2026-02-28 20:14:05.996722,TIINDIA,SELL,2516.9,2532.2,10,-165.79999999999927,SL HIT
2026-02-28 20:14:55.550015,MAXHEALTH,SELL,1043.0,1036.0,10,29.500000000000455,SL HIT
2026-02-28 20:17:19.076611,HDFCAMC,SELL,2604.0,2616.5,10,-170.19999999999982,SL HIT
2026-02-28 20:17:19.961059,ADANIGREEN,SELL,1010.8,1015.1,10,-90.50000000000068,SL HIT
2026-02-28 20:17:55.696870,OBEROIRLTY,BUY,1733.8,1723.9,10,-126.69999999999845,SL HIT
2026-02-28 20:19:02.823962,PRESTIGE,SELL,1600.7,1609.2,10,-120.0,SL HIT
2026-02-28 20:19:16.784332,INDUSTOWER,BUY,433.6,433.6,10,-61.70000000000016,SL HIT
2026-02-28 20:21:04.614178,MAXHEALTH,SELL,1021.4,1025.9,10,-91.10000000000014,SL HIT
2026-02-28 20:21:47.218014,SIEMENS,SELL,3088.6,3013.9,10,556.3000000000011,SL HIT
2026-02-28 20:21:51.585261,COLPAL,SELL,2060.9,2049.9,10,65.99999999999909,SL HIT
2026-02-28 20:21:56.022878,CAMS,SELL,746.7,749.9,10,-77.29999999999905,SL HIT
2026-02-28 20:22:22.057540,PREMIERENE,SELL,746.0,727.05,10,146.49999999999977,TARGET HIT
2026-02-28 20:24:34.060570,MAXHEALTH,SELL,1018.9,1023.5,10,-90.90000000000032,SL HIT
2026-02-28 20:24:35.793018,KPITTECH,SELL,1169.4,1178.7,10,-98.49999999999909,SL HIT
2026-02-28 20:28:41.905996,ICICIPRULI,BUY,687.05,684.4,10,-74.39999999999941,SL HIT
2026-02-28 20:31:44.616803,KFINTECH,SELL,1051.2,1056.0,10,-92.59999999999991,SL HIT
2026-02-28 20:31:46.342572,CGPOWER,SELL,586.0,588.85,10,-69.2999999999995,SL HIT
2026-02-28 20:31:46.344581,LICHSGFIN,SELL,521.15,523.7,10,-66.10000000000014,SL HIT
2026-02-28 20:31:47.162813,KPITTECH,SELL,1165.8,1173.5,10,-98.30000000000155,SL HIT
2026-02-28 20:32:04.644938,INDUSINDBK,BUY,893.1,889.55,10,-84.70000000000027,SL HIT
2026-02-28 20:32:07.194746,ICICIPRULI,BUY,694.0,691.0,10,-74.70000000000027,SL HIT
2026-02-28 20:32:52.466567,SBILIFE,BUY,2094.8,2084.0,10,-144.70000000000255,SL HIT
2026-02-28 20:33:46.410758,WAAREEENER,SELL,2519.9,2531.3,10,-165.9999999999991,SL HIT
2026-02-28 20:33:57.689786,POLICYBZR,SELL,1668.0,1678.7,10,-123.39999999999918,SL HIT
2026-02-28 20:34:33.340527,ASIANPAINT,BUY,2860.0,2874.3,10,104.60000000000036,SL HIT
2026-02-28 20:35:50.840722,GODREJCP,BUY,1246.6,1240.4,10,-102.30000000000018,SL HIT
2026-02-28 20:35:55.199286,AUBANK,BUY,1006.95,1001.85,10,-90.30000000000086,SL HIT
2026-02-28 20:38:37.450327,HINDZINC,BUY,633.15,629.9,10,-71.69999999999959,SL HIT
2026-02-28 20:38:48.801903,CAMS,SELL,703.7,706.45,10,-75.19999999999982,SL HIT
2026-02-28 20:39:02.863948,POLICYBZR,SELL,1651.4,1658.7,10,-122.59999999999991,SL HIT
2026-02-28 20:40:58.640396,VBL,BUY,498.9,496.75,10,-64.89999999999952,SL HIT
2026-02-28 20:41:21.268366,SHRIRAMFIN,BUY,985.7,978.3,10,-89.30000000000064,SL HIT
2026-02-28 20:42:56.931130,BAJFINANCE,SELL,939.4,943.9,10,-87.00000000000045,SL HIT
2026-02-28 20:43:09.998024,HDFCAMC,SELL,2463.5,2475.2,10,-163.20000000000164,SL HIT
2026-02-28 20:43:15.231091,IRCTC,SELL,627.4,630.7,10,-71.39999999999986,SL HIT
2026-02-28 20:43:19.599628,CGPOWER,SELL,579.2,582.15,10,-68.99999999999977,SL HIT
2026-02-28 20:43:28.319598,DRREDDY,SELL,1199.4,1193.4,10,27.699999999999818,SL HIT
2026-02-28 20:46:02.363123,GODREJPROP,SELL,1856.2,1867.9,10,-132.79999999999973,SL HIT
2026-02-28 20:46:58.971023,LICI,SELL,825.25,829.25,10,-81.29999999999995,SL HIT
2026-02-28 20:47:48.576212,SHRIRAMFIN,BUY,988.0,982.9,10,-89.40000000000055,SL HIT
2026-02-28 20:48:01.686203,ASTRAL,BUY,1451.5,1458.1,10,47.59999999999991,SL HIT
2026-02-28 20:48:04.361326,JSWSTEEL,BUY,1195.6,1189.8,10,-99.80000000000018,SL HIT
2026-02-28 20:48:52.298973,ICICIGI,SELL,1861.9,1851.6,10,65.90000000000146,SL HIT
2026-02-28 20:49:03.678976,APLAPOLLO,BUY,1925.0,1936.6,10,75.69999999999936,SL HIT
2026-02-28 20:50:09.870614,LODHA,SELL,1058.9,1053.0,10,16.60000000000082,SL HIT
2026-02-28 20:50:37.610277,LUPIN,BUY,2205.7,2194.6,10,-150.29999999999745,SL HIT
2026-02-28 20:54:52.056944,LUPIN,BUY,2217.4,2205.2,10,-150.90000000000146,SL HIT
2026-02-28 20:55:26.059797,PNBHOUSING,BUY,983.85,978.55,10,-89.20000000000073,SL HIT
2026-02-28 20:55:33.079558,GODREJCP,BUY,1239.3,1247.3,10,37.30000000000018,SL HIT
2026-02-28 20:56:05.274519,APLAPOLLO,BUY,1951.6,1941.3,10,-137.5999999999999,SL HIT
2026-02-28 20:56:11.415829,ASTRAL,BUY,1480.0,1472.4,10,-114.00000000000091,SL HIT
2026-02-28 20:57:09.733018,SRF,BUY,3070.2,3053.5,10,-193.4999999999991,SL HIT
2026-02-28 20:57:51.515479,BHARATFORG,BUY,1465.0,1456.0,10,-113.19999999999936,SL HIT
2026-02-28 20:58:24.566801,SBILIFE,BUY,2084.5,2074.6,10,-144.20000000000073,SL HIT
2026-02-28 21:01:50.916972,PATANJALI,SELL,517.65,519.35,10,-65.90000000000032,SL HIT
2026-02-28 21:02:07.364621,KALYANKJIL,SELL,462.65,465.0,10,-63.10000000000002,SL HIT
2026-02-28 21:02:42.061975,LODHA,SELL,1054.9,1060.6,10,-92.69999999999982,SL HIT
2026-02-28 21:04:52.312753,PRESTIGE,SELL,1510.0,1503.1,10,41.30000000000109,SL HIT
2026-02-28 21:05:22.800024,JUBLFOOD,SELL,523.45,520.7,10,-11.899999999999409,SL HIT
2026-02-28 21:06:04.687801,KAYNES,SELL,3578.5,3598.7,10,-218.89999999999873,SL HIT
2026-02-28 21:06:04.690806,DMART,SELL,3740.0,3759.0,10,-226.99999999999818,SL HIT
2026-02-28 21:06:09.133506,MAXHEALTH,SELL,1022.5,1015.7,10,16.399999999999864,SL HIT
2026-02-28 21:06:11.746232,UNITDSPR,SELL,1337.3,1330.8,10,27.799999999999727,SL HIT
2026-02-28 21:06:24.820962,PIIND,SELL,3242.1,3225.0,10,129.49999999999818,SL HIT
2026-02-28 21:10:30.272986,MUTHOOTFIN,SELL,3389.5,3389.5,10,-209.49999999999818,SL HIT
2026-02-28 21:11:09.039348,LODHA,SELL,998.0,1003.1,10,-89.90000000000009,SL HIT
2026-02-28 21:11:10.816101,RELIANCE,SELL,1391.8,1398.4,10,-109.60000000000036,SL HIT
2026-02-28 21:11:18.737819,INDHOTEL,SELL,672.4,675.9,10,-73.60000000000014,SL HIT
2026-02-28 21:11:19.626582,PNBHOUSING,SELL,836.0,839.9,10,-81.7999999999995,SL HIT
2026-02-28 21:11:41.609016,NAUKRI,SELL,1037.0,1042.3,10,-91.80000000000064,SL HIT
2026-02-28 21:11:46.920065,PRESTIGE,SELL,1411.5,1405.7,10,32.100000000000364,SL HIT
2026-02-28 21:11:52.163777,TORNTPOWER,BUY,1581.0,1588.5,10,41.099999999999,SL HIT
2026-02-28 21:12:10.707384,POLICYBZR,SELL,1506.9,1483.5,10,189.20000000000073,SL HIT
2026-02-28 21:13:41.247871,CIPLA,SELL,1340.7,1346.7,10,-107.00000000000045,SL HIT
2026-02-28 21:14:20.764138,MAZDOCK,SELL,2227.5,2238.7,10,-151.39999999999873,SL HIT
2026-02-28 21:14:25.993729,DLF,SELL,604.55,608.6,10,-70.20000000000095,SL HIT
2026-02-28 21:14:51.496635,PGEL,BUY,631.85,628.7,10,-71.59999999999968,SL HIT
2026-02-28 21:14:52.379921,APLAPOLLO,BUY,2250.9,2238.3,10,-152.5,SL HIT
2026-02-28 21:15:10.023048,JUBLFOOD,SELL,510.4,513.25,10,-65.50000000000068,SL HIT
2026-02-28 21:15:10.025048,VOLTAS,BUY,1561.4,1570.0,10,52.09999999999809,SL HIT
