Time,Symbol,Side,Entry,Exit,Qty,PnL,Reason
2026-03-01 11:32:32.333427,MUTHOOTFIN,SELL,3389.5,3389.5,10,-209.49999999999818,SL HIT
2026-03-01 11:33:11.436160,LODHA,SELL,998.0,1003.1,10,-89.90000000000009,SL HIT
2026-03-01 11:33:13.183987,RELIANCE,SELL,1391.8,1398.4,10,-109.60000000000036,SL HIT
2026-03-01 11:33:21.115756,INDHOTEL,SELL,672.4,675.9,10,-73.60000000000014,SL HIT
2026-03-01 11:33:22.022395,PNBHOUSING,SELL,836.0,839.9,10,-81.7999999999995,SL HIT
2026-03-01 11:33:44.102758,NAUKRI,SELL,1037.0,1042.3,10,-91.80000000000064,SL HIT
2026-03-01 11:33:49.384116,PRESTIGE,SELL,1411.5,1405.7,10,32.100000000000364,SL HIT
2026-03-01 11:33:54.667944,TORNTPOWER,BUY,1581.0,1588.5,10,41.099999999999,SL HIT
2026-03-01 11:34:12.931152,POLICYBZR,SELL,1506.9,1483.5,10,189.20000000000073,SL HIT
2026-03-01 11:35:43.370622,CIPLA,SELL,1340.7,1346.7,10,-107.00000000000045,SL HIT
2026-03-01 11:36:22.743688,MAZDOCK,SELL,2227.5,2238.7,10,-151.39999999999873,SL HIT
2026-03-01 11:36:28.024185,DLF,SELL,604.55,608.6,10,-70.20000000000095,SL HIT
2026-03-01 11:36:53.549947,PGEL,BUY,631.85,628.7,10,-71.59999999999968,SL HIT
2026-03-01 11:36:54.382755,APLAPOLLO,BUY,2250.9,2238.3,10,-152.5,SL HIT
2026-03-01 11:37:11.908599,JUBLFOOD,SELL,510.4,513.25,10,-65.50000000000068,SL HIT
2026-03-01 11:37:11.908599,VOLTAS,BUY,1561.4,1570.0,10,52.09999999999809,SL HIT
